id,category,difficulty,topicKey,question,choice1,choice2,choice3,choice4,answer,explanation,era,tags_pipe_separated
gpq_07827,一般車・安全運転,1,一般車・安全運転|term|シートベルト,メカニック目線：「シートベルト」の説明として正しいものは？,タイヤの溝,燃料噴射装置,洗車ブラシ,衝突時に乗員を拘束し被害を減らす基本装備,3,全席で正しく装着することが重要です。,all,general_car|add_general_car
gpq_07828,一般車・安全運転,1,一般車・安全運転|term|バックカメラ,メカニック目線：「バックカメラ」の説明として正しいものは？,ブレーキ液,燃料の種類,前輪の駆動方式,後退時の後方確認を補助する装置,3,直接確認と併用することが大切です。,all,general_car|add_general_car
gpq_07829,一般車・安全運転,2,一般車・安全運転|term|ACC,メカニック目線：「ACC」の説明として正しいものは？,エアコンの冷媒量だけ,タイヤの空気圧,ブレーキ液の沸点,前車との距離を保ちながら速度制御を補助する機能,3,アダプティブクルーズコントロールの略です。,all,general_car|add_general_car
gpq_07830,一般車・購入/維持/トラブル,1,一般車・購入/維持/トラブル|term|ドラレコ,メカニック目線：「ドラレコ」の説明として正しいものは？,走行映像を記録する装置,燃料を圧縮する装置,冷却水の補充口,タイヤの空気入れ,0,事故やトラブル時の記録に役立ちます。,all,general_car|add_general_car
gpq_07831,一般車・購入/維持/トラブル,2,一般車・購入/維持/トラブル|term|任意保険,メカニック目線：「任意保険」の説明として正しいものは？,タイヤの銘柄,燃料の種類,ナビの画面サイズ,自賠責だけでは足りない部分の補償を考える保険,3,対人・対物・車両保険など内容確認が重要です。,all,general_car|add_general_car
gpq_07832,一般車・購入/維持/トラブル,2,一般車・購入/維持/トラブル|term|整備記録,メカニック目線：「整備記録」の説明として正しいものは？,ドアミラーの角度,点検や修理履歴を確認できる記録,燃料タンクの色,シートの硬さ,1,中古車購入時の判断材料になります。,all,general_car|add_general_car
gpq_07833,一般車・購入/維持/トラブル,2,一般車・購入/維持/トラブル|term|リコール,メカニック目線：「リコール」の説明として正しいものは？,洗車コース,安全・環境基準などに関わる不具合を無償修理する制度,中古車の値引き交渉,タイヤの空気入れ,1,メーカーから案内される改善措置です。,all,general_car|add_general_car
gpq_07834,一般車・トラブル対応,2,一般車・トラブル対応|term|パンク修理キット,メカニック目線：「パンク修理キット」の説明として正しいものは？,ブレーキ液の容器,軽度のパンクに応急対応するための道具,エンジン交換工具,タイヤを新品にする装置,1,使用条件や速度制限を守る必要があります。,all,general_car|add_general_car
gpq_07835,一般車・トラブル対応,2,一般車・トラブル対応|term|三角表示板,メカニック目線：「三角表示板」の説明として正しいものは？,タイヤチェーンの一部,洗車スポンジ,燃料添加剤,故障停車時に後続車へ知らせるための表示具,3,二次事故防止に役立ちます。,all,general_car|add_general_car
gpq_07836,一般車・トラブル対応,2,一般車・トラブル対応|term|オーバーヒート,メカニック目線：「オーバーヒート」の説明として正しいものは？,燃料が満タンの状態,冷却が追いつかずエンジン温度が上がりすぎる状態,窓ガラスが曇る状態,タイヤの空気が多い状態,1,安全な場所で停止し確認が必要です。,all,general_car|add_general_car
gpq_07837,一般車・トラブル対応,2,一般車・トラブル対応|term|警告灯,メカニック目線：「警告灯」の説明として正しいものは？,燃料価格,車が異常や注意状態を知らせる表示,ラジオの周波数,装飾用の常時点灯だけ,1,赤い警告灯は特に早急な対応が必要なことがあります。,all,general_car|add_general_car
gpq_07838,一般車・安全運転,1,一般車・安全運転|term|デフロスター,メカニック目線：「デフロスター」の説明として正しいものは？,窓の曇りを取るための送風・除湿機能,タイヤを温めるだけの装置,ブレーキ液交換工具,燃料を増やす装置,0,視界確保に重要です。,all,general_car|add_general_car
gpq_07839,一般車・安全運転,1,一般車・安全運転|term|スタッドレスタイヤ,メカニック目線：「スタッドレスタイヤ」の説明として正しいものは？,低温・雪氷路でグリップを得やすい冬用タイヤ,ブレーキフルード,燃料添加剤,完全な夏用スリック,0,乾燥路でも過信せず速度管理が必要です。,all,general_car|add_general_car
gpq_07840,一般車・安全運転,1,一般車・安全運転|term|夏場の車内温度,メカニック目線：「夏場の車内温度」の説明として正しいものは？,エンジン停止で氷点下になる,必ず外気温より低い,短時間でも非常に高温になりやすい,燃料が増える,2,人やペットを残すのは危険です。,all,general_car|add_general_car
gpq_07841,一般車・メンテナンス,1,一般車・メンテナンス|term|タイヤ空気圧,観客目線：「タイヤ空気圧」の説明として正しいものは？,ナンバープレートの材質,指定値に合わせることで燃費・摩耗・安全性に影響する項目,ボディカラーだけを決める項目,オーディオ音量の単位,1,空気圧不足は燃費悪化や偏摩耗につながります。,all,general_car|add_general_car
gpq_07842,一般車・メンテナンス,2,一般車・メンテナンス|term|冷間時の空気圧確認,観客目線：「冷間時の空気圧確認」の説明として正しいものは？,必ず高速走行直後に測る,タイヤが冷えている状態で測るのが基本,雨の日だけ測る,エンジンオイル交換時だけ測る,1,走行でタイヤが温まると空気圧表示が変わります。,all,general_car|add_general_car
gpq_07843,一般車・安全運転,1,一般車・安全運転|term|タイヤ溝,観客目線：「タイヤ溝」の説明として正しいものは？,エアコン風量だけに関わる要素,排水性や制動距離に関わる重要な安全要素,車内灯の明るさ,ナビの更新頻度,1,溝が少ないと雨天時に危険が増します。,all,general_car|add_general_car
gpq_07844,一般車・メンテナンス,2,一般車・メンテナンス|term|偏摩耗,観客目線：「偏摩耗」の説明として正しいものは？,空気圧不良やアライメント不良などで片寄って摩耗する状態,ワイパーの色あせ,ヘッドライトの曇りだけ,燃料が古い状態,0,足回りや空気圧管理のサインになることがあります。,all,general_car|add_general_car
gpq_07845,一般車・メンテナンス,1,一般車・メンテナンス|term|エンジンオイル,観客目線：「エンジンオイル」の説明として正しいものは？,タイヤの空気,ブレーキパッドの素材,ウォッシャー液だけの別名,潤滑・冷却・清浄・密封などに関わる重要な液体,3,エンジン保護のため定期管理が必要です。,all,general_car|add_general_car
gpq_07846,一般車・メンテナンス,1,一般車・メンテナンス|term|冷却水,観客目線：「冷却水」の説明として正しいものは？,エンジンの熱を管理し凍結や腐食の抑制にも関わる液体,タイヤの空気の別名,ガラス清掃用だけの液体,燃料そのもの,0,不足や劣化はオーバーヒートにつながります。,all,general_car|add_general_car
gpq_07847,一般車・メンテナンス,2,一般車・メンテナンス|term|ブレーキフルード,観客目線：「ブレーキフルード」の説明として正しいものは？,吸湿しやすく、劣化するとブレーキ性能に影響する液体,燃料タンク内のガソリン,エンジン冷却水だけの別名,芳香剤,0,定期交換が必要な液体です。,all,general_car|add_general_car
gpq_07848,一般車・安全運転,2,一般車・安全運転|term|ABS,観客目線：「ABS」の説明として正しいものは？,急ブレーキ時にタイヤロックを抑え操舵性を残す装置,燃料を増やす装置,窓を自動で閉める装置,タイヤを膨らませる装置,0,ABS作動時はペダルに振動を感じることがあります。,all,general_car|add_general_car
gpq_07849,一般車・安全運転,2,一般車・安全運転|term|ESC,観客目線：「ESC」の説明として正しいものは？,横滑りを抑えるためにブレーキや出力を制御する安全装置,車内照明の色変更,給油口の鍵,ワイパーゴム,0,急な回避や滑りやすい路面で安定に寄与します。,all,general_car|add_general_car
gpq_07850,一般車・安全運転,3,一般車・安全運転|term|アクアプレーニング,観客目線：「アクアプレーニング」の説明として正しいものは？,エアコンの霜取り,燃料が増える現象,バッテリー充電の現象,水膜でタイヤが浮き、ハンドルやブレーキが効きにくくなる現象,3,雨天時の速度超過や溝不足で起こりやすくなります。,all,general_car|add_general_car
gpq_07851,一般車・メンテナンス,1,一般車・メンテナンス|term|ワイパーゴム,観客目線：「ワイパーゴム」の説明として正しいものは？,ブレーキオイル,エンジン内部部品,燃料ポンプ,雨天時の視界確保に関わる消耗品,3,拭きムラやビビリ音が出たら点検時期です。,all,general_car|add_general_car
gpq_07852,一般車・電装/EV/ハイブリッド,1,一般車・電装/EV/ハイブリッド|term|12Vバッテリー,観客目線：「12Vバッテリー」の説明として正しいものは？,ボディカラー,タイヤのサイズ,燃料タンクの材質,始動や電装品に電力を供給する重要部品,3,弱ると始動不良や警告が出ることがあります。,all,general_car|add_general_car
gpq_07853,一般車・トラブル対応,3,一般車・トラブル対応|term|ジャンプスタート,観客目線：「ジャンプスタート」の説明として正しいものは？,燃料を抜く方法,タイヤを冷やす方法,バッテリー上がり時に外部電源で始動補助する方法,車高を下げる方法,2,接続順や車種別注意点を守る必要があります。,all,general_car|add_general_car
gpq_07854,一般車・電装/EV/ハイブリッド,3,一般車・電装/EV/ハイブリッド|term|オルタネーター,観客目線：「オルタネーター」の説明として正しいものは？,タイヤを支えるゴム,走行中に発電してバッテリーへ充電する装置,シートの布,ドアミラーの鏡,1,発電不良はバッテリー警告灯などにつながります。,all,general_car|add_general_car
gpq_07855,一般車・電装/EV/ハイブリッド,2,一般車・電装/EV/ハイブリッド|term|ヒューズ,観客目線：「ヒューズ」の説明として正しいものは？,タイヤの溝,ワイパーの長さ,過電流時に回路を保護する部品,エンジンオイルの銘柄,2,電装品が動かない時の確認対象です。,all,general_car|add_general_car
gpq_07856,一般車・電装/EV/ハイブリッド,1,一般車・電装/EV/ハイブリッド|term|ハイブリッド車,観客目線：「ハイブリッド車」の説明として正しいものは？,燃料を全く使わないガソリン車,蒸気だけで走る車,エンジンとモーターを組み合わせて走る車,ペダルだけで走る車,2,状況に応じてエンジンとモーターを使います。,all,general_car|add_general_car
gpq_07857,一般車・電装/EV/ハイブリッド,2,一般車・電装/EV/ハイブリッド|term|EVの普通充電,観客目線：「EVの普通充電」の説明として正しいものは？,エンジンオイル交換方法,ガソリンを入れる方法,タイヤ交換方法,比較的低出力で時間をかけて充電する方法,3,自宅や施設での長時間充電に向きます。,all,general_car|add_general_car
gpq_07858,一般車・電装/EV/ハイブリッド,2,一般車・電装/EV/ハイブリッド|term|EVの急速充電,観客目線：「EVの急速充電」の説明として正しいものは？,タイヤ空気圧の測定,洗車機の乾燥モード,短時間で比較的大きな電力を入れる充電方法,車検証の発行方法,2,長距離移動時の充電に使われます。,all,general_car|add_general_car
gpq_07859,一般車・エンジン/駆動,2,一般車・エンジン/駆動|term|CVT,観客目線：「CVT」の説明として正しいものは？,無段階に変速比を変えるトランスミッション,ボディ塗装方法,エンジン冷却水,タイヤの溝規格,0,滑らかな加速が特徴です。,all,general_car|add_general_car
gpq_07860,一般車・エンジン/駆動,1,一般車・エンジン/駆動|term|MT,観客目線：「MT」の説明として正しいものは？,ヘッドライト規格,タイヤチェーン,全自動洗車機,クラッチ操作と手動変速を行う変速機,3,ドライバーがギアを選択します。,all,general_car|add_general_car
gpq_07861,一般車・エンジン/駆動,1,一般車・エンジン/駆動|term|FF,観客目線：「FF」の説明として正しいものは？,四輪駆動,後輪駆動,前輪駆動,エンジンなし,2,前輪で駆動と操舵を担う方式です。,all,general_car|add_general_car
gpq_07862,一般車・エンジン/駆動,2,一般車・エンジン/駆動|term|FR,観客目線：「FR」の説明として正しいものは？,全輪が操舵だけ,後ろにエンジン、前輪駆動,屋根にエンジン,前にエンジン、後輪を駆動する代表的な配置,3,スポーツセダンなどで用いられます。,all,general_car|add_general_car
gpq_07863,一般車・エンジン/駆動,1,一般車・エンジン/駆動|term|4WD/AWD,観客目線：「4WD/AWD」の説明として正しいものは？,タイヤを使わない方式,4輪を駆動する方式,前輪だけを浮かせる方式,ブレーキだけで進む方式,1,悪路や高出力車でトラクションに有利です。,all,general_car|add_general_car
gpq_07864,一般車・エンジン/駆動,2,一般車・エンジン/駆動|term|ターボチャージャー,観客目線：「ターボチャージャー」の説明として正しいものは？,燃料キャップの鍵,ナビの地図,ワイパーを速くする装置,排気エネルギーで吸気を圧縮する過給機,3,小排気量でも高出力化しやすい技術です。,all,general_car|add_general_car
gpq_07865,一般車・安全運転,1,一般車・安全運転|term|燃費運転,観客目線：「燃費運転」の説明として正しいものは？,タイヤ空気圧を必ず下げる運転,空ぶかしし続ける運転,常に全開加速する運転,急加速・急減速を避け、一定速度を意識する運転,3,滑らかな操作は燃費と安全に有利です。,all,general_car|add_general_car
gpq_07866,一般車・安全運転,1,一般車・安全運転|term|チャイルドシート,観客目線：「チャイルドシート」の説明として正しいものは？,子どもの体格に合わせて安全性を高める装備,タイヤの種類,燃料添加剤,エンジン冷却装置,0,子どもの安全には適切な装着が重要です。,all,general_car|add_general_car
gpq_07867,一般車・安全運転,1,一般車・安全運転|term|シートベルト,観客目線：「シートベルト」の説明として正しいものは？,衝突時に乗員を拘束し被害を減らす基本装備,洗車ブラシ,タイヤの溝,燃料噴射装置,0,全席で正しく装着することが重要です。,all,general_car|add_general_car
gpq_07868,一般車・安全運転,1,一般車・安全運転|term|バックカメラ,観客目線：「バックカメラ」の説明として正しいものは？,後退時の後方確認を補助する装置,燃料の種類,前輪の駆動方式,ブレーキ液,0,直接確認と併用することが大切です。,all,general_car|add_general_car
gpq_07869,一般車・安全運転,2,一般車・安全運転|term|ACC,観客目線：「ACC」の説明として正しいものは？,エアコンの冷媒量だけ,ブレーキ液の沸点,前車との距離を保ちながら速度制御を補助する機能,タイヤの空気圧,2,アダプティブクルーズコントロールの略です。,all,general_car|add_general_car
gpq_07870,一般車・購入/維持/トラブル,1,一般車・購入/維持/トラブル|term|ドラレコ,観客目線：「ドラレコ」の説明として正しいものは？,燃料を圧縮する装置,走行映像を記録する装置,タイヤの空気入れ,冷却水の補充口,1,事故やトラブル時の記録に役立ちます。,all,general_car|add_general_car
gpq_07871,一般車・購入/維持/トラブル,2,一般車・購入/維持/トラブル|term|任意保険,観客目線：「任意保険」の説明として正しいものは？,タイヤの銘柄,燃料の種類,自賠責だけでは足りない部分の補償を考える保険,ナビの画面サイズ,2,対人・対物・車両保険など内容確認が重要です。,all,general_car|add_general_car
gpq_07872,一般車・購入/維持/トラブル,2,一般車・購入/維持/トラブル|term|整備記録,観客目線：「整備記録」の説明として正しいものは？,シートの硬さ,点検や修理履歴を確認できる記録,燃料タンクの色,ドアミラーの角度,1,中古車購入時の判断材料になります。,all,general_car|add_general_car
gpq_07873,一般車・購入/維持/トラブル,2,一般車・購入/維持/トラブル|term|リコール,観客目線：「リコール」の説明として正しいものは？,安全・環境基準などに関わる不具合を無償修理する制度,タイヤの空気入れ,中古車の値引き交渉,洗車コース,0,メーカーから案内される改善措置です。,all,general_car|add_general_car
gpq_07874,一般車・トラブル対応,2,一般車・トラブル対応|term|パンク修理キット,観客目線：「パンク修理キット」の説明として正しいものは？,エンジン交換工具,軽度のパンクに応急対応するための道具,タイヤを新品にする装置,ブレーキ液の容器,1,使用条件や速度制限を守る必要があります。,all,general_car|add_general_car
gpq_07875,一般車・トラブル対応,2,一般車・トラブル対応|term|三角表示板,観客目線：「三角表示板」の説明として正しいものは？,故障停車時に後続車へ知らせるための表示具,燃料添加剤,タイヤチェーンの一部,洗車スポンジ,0,二次事故防止に役立ちます。,all,general_car|add_general_car
gpq_07876,一般車・トラブル対応,2,一般車・トラブル対応|term|オーバーヒート,観客目線：「オーバーヒート」の説明として正しいものは？,窓ガラスが曇る状態,冷却が追いつかずエンジン温度が上がりすぎる状態,タイヤの空気が多い状態,燃料が満タンの状態,1,安全な場所で停止し確認が必要です。,all,general_car|add_general_car
gpq_07877,一般車・トラブル対応,2,一般車・トラブル対応|term|警告灯,観客目線：「警告灯」の説明として正しいものは？,装飾用の常時点灯だけ,車が異常や注意状態を知らせる表示,ラジオの周波数,燃料価格,1,赤い警告灯は特に早急な対応が必要なことがあります。,all,general_car|add_general_car
gpq_07878,一般車・安全運転,1,一般車・安全運転|term|デフロスター,観客目線：「デフロスター」の説明として正しいものは？,タイヤを温めるだけの装置,窓の曇りを取るための送風・除湿機能,燃料を増やす装置,ブレーキ液交換工具,1,視界確保に重要です。,all,general_car|add_general_car
gpq_07879,一般車・安全運転,1,一般車・安全運転|term|スタッドレスタイヤ,観客目線：「スタッドレスタイヤ」の説明として正しいものは？,完全な夏用スリック,低温・雪氷路でグリップを得やすい冬用タイヤ,燃料添加剤,ブレーキフルード,1,乾燥路でも過信せず速度管理が必要です。,all,general_car|add_general_car
gpq_07880,一般車・安全運転,1,一般車・安全運転|term|夏場の車内温度,観客目線：「夏場の車内温度」の説明として正しいものは？,短時間でも非常に高温になりやすい,必ず外気温より低い,燃料が増える,エンジン停止で氷点下になる,0,人やペットを残すのは危険です。,all,general_car|add_general_car
gpq_07881,一般車・メンテナンス,1,一般車・メンテナンス|term|タイヤ空気圧,歴史目線：「タイヤ空気圧」の説明として正しいものは？,指定値に合わせることで燃費・摩耗・安全性に影響する項目,ナンバープレートの材質,ボディカラーだけを決める項目,オーディオ音量の単位,0,空気圧不足は燃費悪化や偏摩耗につながります。,all,general_car|add_general_car
gpq_07882,一般車・メンテナンス,2,一般車・メンテナンス|term|冷間時の空気圧確認,歴史目線：「冷間時の空気圧確認」の説明として正しいものは？,雨の日だけ測る,必ず高速走行直後に測る,エンジンオイル交換時だけ測る,タイヤが冷えている状態で測るのが基本,3,走行でタイヤが温まると空気圧表示が変わります。,all,general_car|add_general_car
gpq_07883,一般車・安全運転,1,一般車・安全運転|term|タイヤ溝,歴史目線：「タイヤ溝」の説明として正しいものは？,車内灯の明るさ,エアコン風量だけに関わる要素,ナビの更新頻度,排水性や制動距離に関わる重要な安全要素,3,溝が少ないと雨天時に危険が増します。,all,general_car|add_general_car
gpq_07884,一般車・メンテナンス,2,一般車・メンテナンス|term|偏摩耗,歴史目線：「偏摩耗」の説明として正しいものは？,空気圧不良やアライメント不良などで片寄って摩耗する状態,ワイパーの色あせ,燃料が古い状態,ヘッドライトの曇りだけ,0,足回りや空気圧管理のサインになることがあります。,all,general_car|add_general_car
gpq_07885,一般車・メンテナンス,1,一般車・メンテナンス|term|エンジンオイル,歴史目線：「エンジンオイル」の説明として正しいものは？,ブレーキパッドの素材,ウォッシャー液だけの別名,タイヤの空気,潤滑・冷却・清浄・密封などに関わる重要な液体,3,エンジン保護のため定期管理が必要です。,all,general_car|add_general_car
gpq_07886,一般車・メンテナンス,1,一般車・メンテナンス|term|冷却水,歴史目線：「冷却水」の説明として正しいものは？,燃料そのもの,エンジンの熱を管理し凍結や腐食の抑制にも関わる液体,タイヤの空気の別名,ガラス清掃用だけの液体,1,不足や劣化はオーバーヒートにつながります。,all,general_car|add_general_car
gpq_07887,一般車・メンテナンス,2,一般車・メンテナンス|term|ブレーキフルード,歴史目線：「ブレーキフルード」の説明として正しいものは？,燃料タンク内のガソリン,芳香剤,吸湿しやすく、劣化するとブレーキ性能に影響する液体,エンジン冷却水だけの別名,2,定期交換が必要な液体です。,all,general_car|add_general_car
gpq_07888,一般車・安全運転,2,一般車・安全運転|term|ABS,歴史目線：「ABS」の説明として正しいものは？,急ブレーキ時にタイヤロックを抑え操舵性を残す装置,タイヤを膨らませる装置,窓を自動で閉める装置,燃料を増やす装置,0,ABS作動時はペダルに振動を感じることがあります。,all,general_car|add_general_car
gpq_07889,一般車・安全運転,2,一般車・安全運転|term|ESC,歴史目線：「ESC」の説明として正しいものは？,給油口の鍵,ワイパーゴム,横滑りを抑えるためにブレーキや出力を制御する安全装置,車内照明の色変更,2,急な回避や滑りやすい路面で安定に寄与します。,all,general_car|add_general_car
gpq_07890,一般車・安全運転,3,一般車・安全運転|term|アクアプレーニング,歴史目線：「アクアプレーニング」の説明として正しいものは？,エアコンの霜取り,燃料が増える現象,バッテリー充電の現象,水膜でタイヤが浮き、ハンドルやブレーキが効きにくくなる現象,3,雨天時の速度超過や溝不足で起こりやすくなります。,all,general_car|add_general_car
gpq_07891,一般車・メンテナンス,1,一般車・メンテナンス|term|ワイパーゴム,歴史目線：「ワイパーゴム」の説明として正しいものは？,燃料ポンプ,ブレーキオイル,雨天時の視界確保に関わる消耗品,エンジン内部部品,2,拭きムラやビビリ音が出たら点検時期です。,all,general_car|add_general_car
gpq_07892,一般車・電装/EV/ハイブリッド,1,一般車・電装/EV/ハイブリッド|term|12Vバッテリー,歴史目線：「12Vバッテリー」の説明として正しいものは？,タイヤのサイズ,始動や電装品に電力を供給する重要部品,ボディカラー,燃料タンクの材質,1,弱ると始動不良や警告が出ることがあります。,all,general_car|add_general_car
gpq_07893,一般車・トラブル対応,3,一般車・トラブル対応|term|ジャンプスタート,歴史目線：「ジャンプスタート」の説明として正しいものは？,バッテリー上がり時に外部電源で始動補助する方法,車高を下げる方法,タイヤを冷やす方法,燃料を抜く方法,0,接続順や車種別注意点を守る必要があります。,all,general_car|add_general_car
gpq_07894,一般車・電装/EV/ハイブリッド,3,一般車・電装/EV/ハイブリッド|term|オルタネーター,歴史目線：「オルタネーター」の説明として正しいものは？,走行中に発電してバッテリーへ充電する装置,タイヤを支えるゴム,シートの布,ドアミラーの鏡,0,発電不良はバッテリー警告灯などにつながります。,all,general_car|add_general_car
gpq_07895,一般車・電装/EV/ハイブリッド,2,一般車・電装/EV/ハイブリッド|term|ヒューズ,歴史目線：「ヒューズ」の説明として正しいものは？,タイヤの溝,エンジンオイルの銘柄,ワイパーの長さ,過電流時に回路を保護する部品,3,電装品が動かない時の確認対象です。,all,general_car|add_general_car
gpq_07896,一般車・電装/EV/ハイブリッド,1,一般車・電装/EV/ハイブリッド|term|ハイブリッド車,歴史目線：「ハイブリッド車」の説明として正しいものは？,燃料を全く使わないガソリン車,蒸気だけで走る車,エンジンとモーターを組み合わせて走る車,ペダルだけで走る車,2,状況に応じてエンジンとモーターを使います。,all,general_car|add_general_car
gpq_07897,一般車・電装/EV/ハイブリッド,2,一般車・電装/EV/ハイブリッド|term|EVの普通充電,歴史目線：「EVの普通充電」の説明として正しいものは？,ガソリンを入れる方法,タイヤ交換方法,比較的低出力で時間をかけて充電する方法,エンジンオイル交換方法,2,自宅や施設での長時間充電に向きます。,all,general_car|add_general_car
gpq_07898,一般車・電装/EV/ハイブリッド,2,一般車・電装/EV/ハイブリッド|term|EVの急速充電,歴史目線：「EVの急速充電」の説明として正しいものは？,タイヤ空気圧の測定,車検証の発行方法,短時間で比較的大きな電力を入れる充電方法,洗車機の乾燥モード,2,長距離移動時の充電に使われます。,all,general_car|add_general_car
gpq_07899,一般車・エンジン/駆動,2,一般車・エンジン/駆動|term|CVT,歴史目線：「CVT」の説明として正しいものは？,タイヤの溝規格,ボディ塗装方法,無段階に変速比を変えるトランスミッション,エンジン冷却水,2,滑らかな加速が特徴です。,all,general_car|add_general_car
gpq_07900,一般車・エンジン/駆動,1,一般車・エンジン/駆動|term|MT,歴史目線：「MT」の説明として正しいものは？,全自動洗車機,ヘッドライト規格,クラッチ操作と手動変速を行う変速機,タイヤチェーン,2,ドライバーがギアを選択します。,all,general_car|add_general_car
gpq_07901,一般車・エンジン/駆動,1,一般車・エンジン/駆動|term|FF,歴史目線：「FF」の説明として正しいものは？,エンジンなし,後輪駆動,前輪駆動,四輪駆動,2,前輪で駆動と操舵を担う方式です。,all,general_car|add_general_car
gpq_07902,一般車・エンジン/駆動,2,一般車・エンジン/駆動|term|FR,歴史目線：「FR」の説明として正しいものは？,全輪が操舵だけ,前にエンジン、後輪を駆動する代表的な配置,屋根にエンジン,後ろにエンジン、前輪駆動,1,スポーツセダンなどで用いられます。,all,general_car|add_general_car
gpq_07903,一般車・エンジン/駆動,1,一般車・エンジン/駆動|term|4WD/AWD,歴史目線：「4WD/AWD」の説明として正しいものは？,タイヤを使わない方式,前輪だけを浮かせる方式,ブレーキだけで進む方式,4輪を駆動する方式,3,悪路や高出力車でトラクションに有利です。,all,general_car|add_general_car
gpq_07904,一般車・エンジン/駆動,2,一般車・エンジン/駆動|term|ターボチャージャー,歴史目線：「ターボチャージャー」の説明として正しいものは？,排気エネルギーで吸気を圧縮する過給機,燃料キャップの鍵,ワイパーを速くする装置,ナビの地図,0,小排気量でも高出力化しやすい技術です。,all,general_car|add_general_car
gpq_07905,一般車・安全運転,1,一般車・安全運転|term|燃費運転,歴史目線：「燃費運転」の説明として正しいものは？,急加速・急減速を避け、一定速度を意識する運転,タイヤ空気圧を必ず下げる運転,常に全開加速する運転,空ぶかしし続ける運転,0,滑らかな操作は燃費と安全に有利です。,all,general_car|add_general_car
gpq_07906,一般車・安全運転,1,一般車・安全運転|term|チャイルドシート,歴史目線：「チャイルドシート」の説明として正しいものは？,タイヤの種類,子どもの体格に合わせて安全性を高める装備,エンジン冷却装置,燃料添加剤,1,子どもの安全には適切な装着が重要です。,all,general_car|add_general_car
gpq_07907,一般車・安全運転,1,一般車・安全運転|term|シートベルト,歴史目線：「シートベルト」の説明として正しいものは？,洗車ブラシ,燃料噴射装置,タイヤの溝,衝突時に乗員を拘束し被害を減らす基本装備,3,全席で正しく装着することが重要です。,all,general_car|add_general_car
gpq_07908,一般車・安全運転,1,一般車・安全運転|term|バックカメラ,歴史目線：「バックカメラ」の説明として正しいものは？,前輪の駆動方式,燃料の種類,ブレーキ液,後退時の後方確認を補助する装置,3,直接確認と併用することが大切です。,all,general_car|add_general_car
gpq_07909,一般車・安全運転,2,一般車・安全運転|term|ACC,歴史目線：「ACC」の説明として正しいものは？,エアコンの冷媒量だけ,ブレーキ液の沸点,前車との距離を保ちながら速度制御を補助する機能,タイヤの空気圧,2,アダプティブクルーズコントロールの略です。,all,general_car|add_general_car
gpq_07910,一般車・購入/維持/トラブル,1,一般車・購入/維持/トラブル|term|ドラレコ,歴史目線：「ドラレコ」の説明として正しいものは？,走行映像を記録する装置,燃料を圧縮する装置,冷却水の補充口,タイヤの空気入れ,0,事故やトラブル時の記録に役立ちます。,all,general_car|add_general_car
gpq_07911,一般車・購入/維持/トラブル,2,一般車・購入/維持/トラブル|term|任意保険,歴史目線：「任意保険」の説明として正しいものは？,自賠責だけでは足りない部分の補償を考える保険,燃料の種類,タイヤの銘柄,ナビの画面サイズ,0,対人・対物・車両保険など内容確認が重要です。,all,general_car|add_general_car
gpq_07912,一般車・購入/維持/トラブル,2,一般車・購入/維持/トラブル|term|整備記録,歴史目線：「整備記録」の説明として正しいものは？,シートの硬さ,点検や修理履歴を確認できる記録,ドアミラーの角度,燃料タンクの色,1,中古車購入時の判断材料になります。,all,general_car|add_general_car
gpq_07913,一般車・購入/維持/トラブル,2,一般車・購入/維持/トラブル|term|リコール,歴史目線：「リコール」の説明として正しいものは？,洗車コース,安全・環境基準などに関わる不具合を無償修理する制度,タイヤの空気入れ,中古車の値引き交渉,1,メーカーから案内される改善措置です。,all,general_car|add_general_car
gpq_07914,一般車・トラブル対応,2,一般車・トラブル対応|term|パンク修理キット,歴史目線：「パンク修理キット」の説明として正しいものは？,タイヤを新品にする装置,エンジン交換工具,軽度のパンクに応急対応するための道具,ブレーキ液の容器,2,使用条件や速度制限を守る必要があります。,all,general_car|add_general_car
gpq_07915,一般車・トラブル対応,2,一般車・トラブル対応|term|三角表示板,歴史目線：「三角表示板」の説明として正しいものは？,燃料添加剤,タイヤチェーンの一部,洗車スポンジ,故障停車時に後続車へ知らせるための表示具,3,二次事故防止に役立ちます。,all,general_car|add_general_car
gpq_07916,一般車・トラブル対応,2,一般車・トラブル対応|term|オーバーヒート,歴史目線：「オーバーヒート」の説明として正しいものは？,冷却が追いつかずエンジン温度が上がりすぎる状態,燃料が満タンの状態,窓ガラスが曇る状態,タイヤの空気が多い状態,0,安全な場所で停止し確認が必要です。,all,general_car|add_general_car
gpq_07917,一般車・トラブル対応,2,一般車・トラブル対応|term|警告灯,歴史目線：「警告灯」の説明として正しいものは？,ラジオの周波数,車が異常や注意状態を知らせる表示,装飾用の常時点灯だけ,燃料価格,1,赤い警告灯は特に早急な対応が必要なことがあります。,all,general_car|add_general_car
gpq_07918,一般車・安全運転,1,一般車・安全運転|term|デフロスター,歴史目線：「デフロスター」の説明として正しいものは？,窓の曇りを取るための送風・除湿機能,燃料を増やす装置,タイヤを温めるだけの装置,ブレーキ液交換工具,0,視界確保に重要です。,all,general_car|add_general_car
