id,questionSet,category,difficulty,topicKey,question
gpq_10201,F1レース別出来事・マニア,F1空力・サスペンション,5,race|2025|技術総合|outwash,空力連成：F1の「アウトウォッシュ」について正しい説明は？
gpq_10202,F1レース別出来事・マニア,F1空力・サスペンション,5,race|2025|技術総合|outwash,実戦影響：F1の「アウトウォッシュ」について正しい説明は？
gpq_10203,F1レース別出来事・マニア,F1空力・サスペンション,5,race|2025|技術総合|outwash,マニア向け：F1の「アウトウォッシュ」について正しい説明は？
gpq_10204,F1レース別出来事・マニア,F1空力・サスペンション,5,race|2025|技術総合|inwash,構造理解：F1の「インウォッシュ」について正しい説明は？
gpq_10205,F1レース別出来事・マニア,F1空力・サスペンション,5,race|2025|技術総合|inwash,空力連成：F1の「インウォッシュ」について正しい説明は？
gpq_10206,F1レース別出来事・マニア,F1空力・サスペンション,5,race|2025|技術総合|inwash,実戦影響：F1の「インウォッシュ」について正しい説明は？
gpq_10207,F1レース別出来事・マニア,F1空力・サスペンション,5,race|2025|技術総合|inwash,マニア向け：F1の「インウォッシュ」について正しい説明は？
gpq_10208,F1レース別出来事・マニア,F1空力・サスペンション,5,race|2025|技術総合|vortex,構造理解：F1の「ボルテックス」について正しい説明は？
gpq_10209,F1レース別出来事・マニア,F1空力・サスペンション,5,race|2025|技術総合|vortex,空力連成：F1の「ボルテックス」について正しい説明は？
gpq_10210,F1レース別出来事・マニア,F1空力・サスペンション,5,race|2025|技術総合|vortex,実戦影響：F1の「ボルテックス」について正しい説明は？
gpq_10211,F1レース別出来事・マニア,F1空力・サスペンション,5,race|2025|技術総合|vortex,マニア向け：F1の「ボルテックス」について正しい説明は？
gpq_10212,F1レース別出来事・マニア,F1空力・サスペンション,5,race|2025|技術総合|floor_edge,構造理解：F1の「フロアエッジ」について正しい説明は？
gpq_10213,F1レース別出来事・マニア,F1空力・サスペンション,5,race|2025|技術総合|floor_edge,空力連成：F1の「フロアエッジ」について正しい説明は？
gpq_10214,F1レース別出来事・マニア,F1空力・サスペンション,5,race|2025|技術総合|floor_edge,実戦影響：F1の「フロアエッジ」について正しい説明は？
gpq_10215,F1レース別出来事・マニア,F1空力・サスペンション,5,race|2025|技術総合|floor_edge,マニア向け：F1の「フロアエッジ」について正しい説明は？
gpq_10216,F1レース別出来事・マニア,F1空力・サスペンション,5,race|2025|技術総合|diffuser_stall,構造理解：F1の「ディフューザー失速」について正しい説明は？
gpq_10217,F1レース別出来事・マニア,F1空力・サスペンション,5,race|2025|技術総合|diffuser_stall,空力連成：F1の「ディフューザー失速」について正しい説明は？
gpq_10218,F1レース別出来事・マニア,F1空力・サスペンション,5,race|2025|技術総合|diffuser_stall,実戦影響：F1の「ディフューザー失速」について正しい説明は？
gpq_10219,F1レース別出来事・マニア,F1空力・サスペンション,5,race|2025|技術総合|diffuser_stall,マニア向け：F1の「ディフューザー失速」について正しい説明は？
gpq_10220,F1レース別出来事・マニア,F1タイヤ・戦略,5,race|2025|技術総合|tyre_warmup,構造理解：F1の「タイヤウォームアップ」について正しい説明は？
gpq_10221,F1レース別出来事・マニア,F1タイヤ・戦略,5,race|2025|技術総合|tyre_warmup,空力連成：F1の「タイヤウォームアップ」について正しい説明は？
gpq_10222,F1レース別出来事・マニア,F1タイヤ・戦略,5,race|2025|技術総合|tyre_warmup,実戦影響：F1の「タイヤウォームアップ」について正しい説明は？
gpq_10223,F1レース別出来事・マニア,F1タイヤ・戦略,5,race|2025|技術総合|tyre_warmup,マニア向け：F1の「タイヤウォームアップ」について正しい説明は？
gpq_10224,F1レース別出来事・マニア,F1タイヤ・戦略,5,race|2025|技術総合|undercut,構造理解：F1の「アンダーカット成立条件」について正しい説明は？
gpq_10225,F1レース別出来事・マニア,F1タイヤ・戦略,5,race|2025|技術総合|undercut,空力連成：F1の「アンダーカット成立条件」について正しい説明は？
gpq_10226,F1レース別出来事・マニア,F1タイヤ・戦略,5,race|2025|技術総合|undercut,実戦影響：F1の「アンダーカット成立条件」について正しい説明は？
gpq_10227,F1レース別出来事・マニア,F1タイヤ・戦略,5,race|2025|技術総合|undercut,マニア向け：F1の「アンダーカット成立条件」について正しい説明は？
life_00001,生活の知恵・雑学トリビア,掃除・洗濯,1,掃除・洗濯|重曹,基礎：重曹が比較的得意な汚れは？について正しい説明は？
life_00002,生活の知恵・雑学トリビア,掃除・洗濯,2,掃除・洗濯|クエン酸,基礎：クエン酸が比較的得意な汚れは？について正しい説明は？
life_00003,生活の知恵・雑学トリビア,掃除・洗濯,3,掃除・洗濯|塩素系漂白剤,基礎：塩素系漂白剤を使うときに避けるべきことは？について正しい説明は？
life_00004,生活の知恵・雑学トリビア,掃除・洗濯,2,掃除・洗濯|浴室カビ,基礎：浴室のカビ対策で基本になる行動は？について正しい説明は？
life_00005,生活の知恵・雑学トリビア,掃除・洗濯,2,掃除・洗濯|生乾き臭,基礎：洗濯物の生乾き臭を減らす基本は？について正しい説明は？
life_00006,生活の知恵・雑学トリビア,掃除・洗濯,2,掃除・洗濯|洗濯槽,基礎：洗濯機の洗濯槽汚れ対策として有効なのは？について正しい説明は？
life_00007,生活の知恵・雑学トリビア,掃除・洗濯,1,掃除・洗濯|結露,基礎：窓の結露対策で基本になるのは？について正しい説明は？
life_00008,生活の知恵・雑学トリビア,掃除・洗濯,2,掃除・洗濯|電子レンジ掃除,基礎：電子レンジの庫内汚れを落としやすくする方法は？について正しい説明は？
life_00009,生活の知恵・雑学トリビア,掃除・洗濯,2,掃除・洗濯|フローリング,基礎：フローリング掃除で水拭き後に大切なのは？について正しい説明は？
life_00010,生活の知恵・雑学トリビア,掃除・洗濯,1,掃除・洗濯|掃除順番,基礎：掃除の順番として効率が良い考え方は？について正しい説明は？
life_00011,生活の知恵・雑学トリビア,料理・食品保存,1,料理・食品保存|冷蔵庫,基礎：冷蔵庫で食品を詰め込みすぎると起きやすい問題は？について正しい説明は？
life_00012,生活の知恵・雑学トリビア,料理・食品保存,2,料理・食品保存|冷凍保存,基礎：冷凍保存で味の劣化を減らすコツは？について正しい説明は？
life_00013,生活の知恵・雑学トリビア,料理・食品保存,2,料理・食品保存|包丁,基礎：包丁を安全に扱う基本は？について正しい説明は？
life_00014,生活の知恵・雑学トリビア,料理・食品保存,1,料理・食品保存|米研ぎ,基礎：米を研ぐ主な目的は？について正しい説明は？
life_00015,生活の知恵・雑学トリビア,料理・食品保存,2,料理・食品保存|野菜保存,基礎：野菜を長持ちさせる基本として近いものは？について正しい説明は？
life_00016,生活の知恵・雑学トリビア,料理・食品保存,3,料理・食品保存|まな板衛生,基礎：まな板を肉・魚用と野菜用で分ける理由は？について正しい説明は？
life_00017,生活の知恵・雑学トリビア,料理・食品保存,2,料理・食品保存|粗熱,基礎：熱い料理を冷蔵庫に大量に入れる前に大切なのは？について正しい説明は？
life_00018,生活の知恵・雑学トリビア,料理・食品保存,2,料理・食品保存|卵保存,基礎：卵の保存で基本的に安全なのは？について正しい説明は？
life_00019,生活の知恵・雑学トリビア,料理・食品保存,1,料理・食品保存|塩,基礎：塩を料理に使う効果として正しいものは？について正しい説明は？
life_00020,生活の知恵・雑学トリビア,料理・食品保存,2,料理・食品保存|焦げ付き,基礎：焦げ付き鍋を洗う前に有効なことが多いのは？について正しい説明は？
life_00021,生活の知恵・雑学トリビア,防災・非常時,1,防災・非常時|非常用水,基礎：家庭の非常用飲料水の備えでよく言われる目安は？について正しい説明は？
life_00022,生活の知恵・雑学トリビア,防災・非常時,2,防災・非常時|懐中電灯,基礎：停電時に懐中電灯を探しやすくする工夫は？について正しい説明は？
life_00023,生活の知恵・雑学トリビア,防災・非常時,2,防災・非常時|非常袋,基礎：非常用持ち出し袋で重要なのは？について正しい説明は？
life_00024,生活の知恵・雑学トリビア,防災・非常時,2,防災・非常時|家具固定,基礎：地震対策で家具に行うとよいことは？について正しい説明は？
life_00025,生活の知恵・雑学トリビア,防災・非常時,3,防災・非常時|災害連絡,基礎：災害時の連絡手段として事前に決めておくとよいものは？について正しい説明は？
life_00026,生活の知恵・雑学トリビア,防災・非常時,2,防災・非常時|車非常用品,基礎：車に非常用品を積むときの注意は？について正しい説明は？
life_00027,生活の知恵・雑学トリビア,防災・非常時,2,防災・非常時|避難靴,基礎：避難時の靴として望ましいのは？について正しい説明は？
life_00028,生活の知恵・雑学トリビア,防災・非常時,2,防災・非常時|台風対策,基礎：台風接近前に確認したい家の外回りは？について正しい説明は？
life_00029,生活の知恵・雑学トリビア,防災・非常時,3,防災・非常時|停電スマホ,基礎：停電時のスマホ節電として有効なのは？について正しい説明は？
life_00030,生活の知恵・雑学トリビア,防災・非常時,2,防災・非常時|断水,基礎：断水時にトイレ用の水として使える場合があるのは？について正しい説明は？
life_00031,生活の知恵・雑学トリビア,節約・家計,1,節約・家計|電気代,基礎：電気代節約で基本になる考え方は？について正しい説明は？
life_00032,生活の知恵・雑学トリビア,節約・家計,2,節約・家計|冷暖房効率,基礎：冷暖房効率を上げる工夫は？について正しい説明は？
life_00033,生活の知恵・雑学トリビア,節約・家計,2,節約・家計|買い物リスト,基礎：買い物で無駄買いを減らすコツは？について正しい説明は？
life_00034,生活の知恵・雑学トリビア,節約・家計,1,節約・家計|家計簿,基礎：家計簿を続けるコツとして近いものは？について正しい説明は？
life_00035,生活の知恵・雑学トリビア,節約・家計,2,節約・家計|サブスク,基礎：サブスク見直しで最初に確認すべきものは？について正しい説明は？
life_00036,生活の知恵・雑学トリビア,節約・家計,2,節約・家計|冷蔵庫節電,基礎：冷蔵庫の節電で避けたいことは？について正しい説明は？
life_00037,生活の知恵・雑学トリビア,節約・家計,2,節約・家計|食品ロス,基礎：食品ロスを減らすコツは？について正しい説明は？
life_00038,生活の知恵・雑学トリビア,節約・家計,3,節約・家計|まとめ買い,基礎：安さだけで日用品を大量購入する前に確認したいことは？について正しい説明は？
life_00039,生活の知恵・雑学トリビア,節約・家計,2,節約・家計|水道代,基礎：水道代の節約で基本になるのは？について正しい説明は？
life_00040,生活の知恵・雑学トリビア,節約・家計,2,節約・家計|保険見直し,基礎：保険の見直しで大切なのは？について正しい説明は？
life_00041,生活の知恵・雑学トリビア,健康・暮らし,1,健康・暮らし|睡眠,基礎：睡眠環境で基本的に大切なのは？について正しい説明は？
life_00042,生活の知恵・雑学トリビア,健康・暮らし,2,健康・暮らし|水分補給,基礎：こまめな水分補給が特に大切な場面は？について正しい説明は？
life_00043,生活の知恵・雑学トリビア,健康・暮らし,2,健康・暮らし|手洗い,基礎：手洗いで意識したい場所は？について正しい説明は？
life_00044,生活の知恵・雑学トリビア,健康・暮らし,2,健康・暮らし|目の疲れ,基礎：目の疲れを減らすために有効なことは？について正しい説明は？
life_00045,生活の知恵・雑学トリビア,健康・暮らし,2,健康・暮らし|熱中症,基礎：熱中症対策で基本になるのは？について正しい説明は？
life_00046,生活の知恵・雑学トリビア,健康・暮らし,1,健康・暮らし|換気,基礎：室内の換気で期待できることは？について正しい説明は？
life_00047,生活の知恵・雑学トリビア,健康・暮らし,2,健康・暮らし|肩こり,基礎：肩こり予防で見直したい作業環境は？について正しい説明は？
life_00048,生活の知恵・雑学トリビア,健康・暮らし,2,健康・暮らし|調理衛生,基礎：食品を扱う前に手を洗う理由は？について正しい説明は？
life_00049,生活の知恵・雑学トリビア,健康・暮らし,2,健康・暮らし|薬,基礎：薬を飲むときに大切なのは？について正しい説明は？
life_00050,生活の知恵・雑学トリビア,健康・暮らし,3,健康・暮らし|受診目安,基礎：体調が悪いときの自己判断で避けたいことは？について正しい説明は？
life_00051,生活の知恵・雑学トリビア,収納・整理,1,収納・整理|定位置,基礎：片付けで最初に有効な考え方は？について正しい説明は？
life_00052,生活の知恵・雑学トリビア,収納・整理,2,収納・整理|書類整理,基礎：書類整理で探しやすくするコツは？について正しい説明は？
life_00053,生活の知恵・雑学トリビア,収納・整理,2,収納・整理|服整理,基礎：クローゼットの服を減らす判断材料は？について正しい説明は？
life_00054,生活の知恵・雑学トリビア,収納・整理,1,収納・整理|小物収納,基礎：小物収納で有効なのは？について正しい説明は？
life_00055,生活の知恵・雑学トリビア,収納・整理,2,収納・整理|防災収納,基礎：防災用品の収納で大切なのは？について正しい説明は？
life_00056,生活の知恵・雑学トリビア,収納・整理,2,収納・整理|冷蔵庫整理,基礎：冷蔵庫整理で食品ロスを減らす配置は？について正しい説明は？
life_00057,生活の知恵・雑学トリビア,収納・整理,2,収納・整理|玄関収納,基礎：玄関を散らかりにくくするコツは？について正しい説明は？
life_00058,生活の知恵・雑学トリビア,収納・整理,1,収納・整理|ケーブル整理,基礎：ケーブル類を整理するコツは？について正しい説明は？
life_00059,生活の知恵・雑学トリビア,収納・整理,2,収納・整理|押し入れ,基礎：押し入れ収納で湿気対策として有効なのは？について正しい説明は？
life_00060,生活の知恵・雑学トリビア,収納・整理,2,収納・整理|片付け習慣,基礎：片付けを続けるコツは？について正しい説明は？
life_00061,生活の知恵・雑学トリビア,雑学・トリビア,1,雑学・トリビア|氷,基礎：氷が水に浮く理由として正しいものは？について正しい説明は？
life_00062,生活の知恵・雑学トリビア,雑学・トリビア,2,雑学・トリビア|虹,基礎：虹が見える主な理由は？について正しい説明は？
life_00063,生活の知恵・雑学トリビア,雑学・トリビア,2,雑学・トリビア|静電気,基礎：乾燥した冬に静電気が起きやすい理由は？について正しい説明は？
life_00064,生活の知恵・雑学トリビア,雑学・トリビア,1,雑学・トリビア|雲,基礎：雲が白く見えやすい理由は？について正しい説明は？
life_00065,生活の知恵・雑学トリビア,雑学・トリビア,2,雑学・トリビア|炭酸,基礎：炭酸飲料を振ると吹き出しやすい理由は？について正しい説明は？
life_00066,生活の知恵・雑学トリビア,雑学・トリビア,2,雑学・トリビア|磁石,基礎：磁石が鉄を引きつける理由に関係するものは？について正しい説明は？
life_00067,生活の知恵・雑学トリビア,雑学・トリビア,1,雑学・トリビア|時間,基礎：1日はおよそ何時間？について正しい説明は？
life_00068,生活の知恵・雑学トリビア,雑学・トリビア,2,雑学・トリビア|季節,基礎：季節が生まれる主な理由は？について正しい説明は？
life_00069,生活の知恵・雑学トリビア,雑学・トリビア,2,雑学・トリビア|酸味,基礎：レモンなどが酸っぱく感じる主な要因は？について正しい説明は？
life_00070,生活の知恵・雑学トリビア,雑学・トリビア,2,雑学・トリビア|熱伝導,基礎：金属のスプーンが木の箸より冷たく感じやすい理由は？について正しい説明は？
life_00071,生活の知恵・雑学トリビア,掃除・洗濯,1,掃除・洗濯|重曹,基礎：生活の知恵として「重曹が比較的得意な汚れは？」で正しいものは？
life_00072,生活の知恵・雑学トリビア,掃除・洗濯,2,掃除・洗濯|クエン酸,基礎：生活の知恵として「クエン酸が比較的得意な汚れは？」で正しいものは？
life_00073,生活の知恵・雑学トリビア,掃除・洗濯,3,掃除・洗濯|塩素系漂白剤,基礎：生活の知恵として「塩素系漂白剤を使うときに避けるべきことは？」で正しいものは？
life_00074,生活の知恵・雑学トリビア,掃除・洗濯,2,掃除・洗濯|浴室カビ,基礎：生活の知恵として「浴室のカビ対策で基本になる行動は？」で正しいものは？
life_00075,生活の知恵・雑学トリビア,掃除・洗濯,2,掃除・洗濯|生乾き臭,基礎：生活の知恵として「洗濯物の生乾き臭を減らす基本は？」で正しいものは？
life_00076,生活の知恵・雑学トリビア,掃除・洗濯,2,掃除・洗濯|洗濯槽,基礎：生活の知恵として「洗濯機の洗濯槽汚れ対策として有効なのは？」で正しいものは？
life_00077,生活の知恵・雑学トリビア,掃除・洗濯,1,掃除・洗濯|結露,基礎：生活の知恵として「窓の結露対策で基本になるのは？」で正しいものは？
life_00078,生活の知恵・雑学トリビア,掃除・洗濯,2,掃除・洗濯|電子レンジ掃除,基礎：生活の知恵として「電子レンジの庫内汚れを落としやすくする方法は？」で正しいものは？
life_00079,生活の知恵・雑学トリビア,掃除・洗濯,2,掃除・洗濯|フローリング,基礎：生活の知恵として「フローリング掃除で水拭き後に大切なのは？」で正しいものは？
life_00080,生活の知恵・雑学トリビア,掃除・洗濯,1,掃除・洗濯|掃除順番,基礎：生活の知恵として「掃除の順番として効率が良い考え方は？」で正しいものは？
life_00081,生活の知恵・雑学トリビア,料理・食品保存,1,料理・食品保存|冷蔵庫,基礎：生活の知恵として「冷蔵庫で食品を詰め込みすぎると起きやすい問題は？」で正しいものは？
life_00082,生活の知恵・雑学トリビア,料理・食品保存,2,料理・食品保存|冷凍保存,基礎：生活の知恵として「冷凍保存で味の劣化を減らすコツは？」で正しいものは？
life_00083,生活の知恵・雑学トリビア,料理・食品保存,2,料理・食品保存|包丁,基礎：生活の知恵として「包丁を安全に扱う基本は？」で正しいものは？
life_00084,生活の知恵・雑学トリビア,料理・食品保存,1,料理・食品保存|米研ぎ,基礎：生活の知恵として「米を研ぐ主な目的は？」で正しいものは？
life_00085,生活の知恵・雑学トリビア,料理・食品保存,2,料理・食品保存|野菜保存,基礎：生活の知恵として「野菜を長持ちさせる基本として近いものは？」で正しいものは？
life_00086,生活の知恵・雑学トリビア,料理・食品保存,3,料理・食品保存|まな板衛生,基礎：生活の知恵として「まな板を肉・魚用と野菜用で分ける理由は？」で正しいものは？
life_00087,生活の知恵・雑学トリビア,料理・食品保存,2,料理・食品保存|粗熱,基礎：生活の知恵として「熱い料理を冷蔵庫に大量に入れる前に大切なのは？」で正しいものは？
life_00088,生活の知恵・雑学トリビア,料理・食品保存,2,料理・食品保存|卵保存,基礎：生活の知恵として「卵の保存で基本的に安全なのは？」で正しいものは？
life_00089,生活の知恵・雑学トリビア,料理・食品保存,1,料理・食品保存|塩,基礎：生活の知恵として「塩を料理に使う効果として正しいものは？」で正しいものは？
life_00090,生活の知恵・雑学トリビア,料理・食品保存,2,料理・食品保存|焦げ付き,基礎：生活の知恵として「焦げ付き鍋を洗う前に有効なことが多いのは？」で正しいものは？
life_00091,生活の知恵・雑学トリビア,防災・非常時,1,防災・非常時|非常用水,基礎：生活の知恵として「家庭の非常用飲料水の備えでよく言われる目安は？」で正しいものは？
life_00092,生活の知恵・雑学トリビア,防災・非常時,2,防災・非常時|懐中電灯,基礎：生活の知恵として「停電時に懐中電灯を探しやすくする工夫は？」で正しいものは？
life_00093,生活の知恵・雑学トリビア,防災・非常時,2,防災・非常時|非常袋,基礎：生活の知恵として「非常用持ち出し袋で重要なのは？」で正しいものは？
life_00094,生活の知恵・雑学トリビア,防災・非常時,2,防災・非常時|家具固定,基礎：生活の知恵として「地震対策で家具に行うとよいことは？」で正しいものは？
life_00095,生活の知恵・雑学トリビア,防災・非常時,3,防災・非常時|災害連絡,基礎：生活の知恵として「災害時の連絡手段として事前に決めておくとよいものは？」で正しいものは？
life_00096,生活の知恵・雑学トリビア,防災・非常時,2,防災・非常時|車非常用品,基礎：生活の知恵として「車に非常用品を積むときの注意は？」で正しいものは？
life_00097,生活の知恵・雑学トリビア,防災・非常時,2,防災・非常時|避難靴,基礎：生活の知恵として「避難時の靴として望ましいのは？」で正しいものは？
life_00098,生活の知恵・雑学トリビア,防災・非常時,2,防災・非常時|台風対策,基礎：生活の知恵として「台風接近前に確認したい家の外回りは？」で正しいものは？
life_00099,生活の知恵・雑学トリビア,防災・非常時,3,防災・非常時|停電スマホ,基礎：生活の知恵として「停電時のスマホ節電として有効なのは？」で正しいものは？
life_00100,生活の知恵・雑学トリビア,防災・非常時,2,防災・非常時|断水,基礎：生活の知恵として「断水時にトイレ用の水として使える場合があるのは？」で正しいものは？
life_00101,生活の知恵・雑学トリビア,節約・家計,1,節約・家計|電気代,基礎：生活の知恵として「電気代節約で基本になる考え方は？」で正しいものは？
life_00102,生活の知恵・雑学トリビア,節約・家計,2,節約・家計|冷暖房効率,基礎：生活の知恵として「冷暖房効率を上げる工夫は？」で正しいものは？
life_00103,生活の知恵・雑学トリビア,節約・家計,2,節約・家計|買い物リスト,基礎：生活の知恵として「買い物で無駄買いを減らすコツは？」で正しいものは？
life_00104,生活の知恵・雑学トリビア,節約・家計,1,節約・家計|家計簿,基礎：生活の知恵として「家計簿を続けるコツとして近いものは？」で正しいものは？
life_00105,生活の知恵・雑学トリビア,節約・家計,2,節約・家計|サブスク,基礎：生活の知恵として「サブスク見直しで最初に確認すべきものは？」で正しいものは？
life_00106,生活の知恵・雑学トリビア,節約・家計,2,節約・家計|冷蔵庫節電,基礎：生活の知恵として「冷蔵庫の節電で避けたいことは？」で正しいものは？
life_00107,生活の知恵・雑学トリビア,節約・家計,2,節約・家計|食品ロス,基礎：生活の知恵として「食品ロスを減らすコツは？」で正しいものは？
life_00108,生活の知恵・雑学トリビア,節約・家計,3,節約・家計|まとめ買い,基礎：生活の知恵として「安さだけで日用品を大量購入する前に確認したいことは？」で正しいものは？
life_00109,生活の知恵・雑学トリビア,節約・家計,2,節約・家計|水道代,基礎：生活の知恵として「水道代の節約で基本になるのは？」で正しいものは？
life_00110,生活の知恵・雑学トリビア,節約・家計,2,節約・家計|保険見直し,基礎：生活の知恵として「保険の見直しで大切なのは？」で正しいものは？
life_00111,生活の知恵・雑学トリビア,健康・暮らし,1,健康・暮らし|睡眠,基礎：生活の知恵として「睡眠環境で基本的に大切なのは？」で正しいものは？
life_00112,生活の知恵・雑学トリビア,健康・暮らし,2,健康・暮らし|水分補給,基礎：生活の知恵として「こまめな水分補給が特に大切な場面は？」で正しいものは？
life_00113,生活の知恵・雑学トリビア,健康・暮らし,2,健康・暮らし|手洗い,基礎：生活の知恵として「手洗いで意識したい場所は？」で正しいものは？
life_00114,生活の知恵・雑学トリビア,健康・暮らし,2,健康・暮らし|目の疲れ,基礎：生活の知恵として「目の疲れを減らすために有効なことは？」で正しいものは？
life_00115,生活の知恵・雑学トリビア,健康・暮らし,2,健康・暮らし|熱中症,基礎：生活の知恵として「熱中症対策で基本になるのは？」で正しいものは？
life_00116,生活の知恵・雑学トリビア,健康・暮らし,1,健康・暮らし|換気,基礎：生活の知恵として「室内の換気で期待できることは？」で正しいものは？
life_00117,生活の知恵・雑学トリビア,健康・暮らし,2,健康・暮らし|肩こり,基礎：生活の知恵として「肩こり予防で見直したい作業環境は？」で正しいものは？
life_00118,生活の知恵・雑学トリビア,健康・暮らし,2,健康・暮らし|調理衛生,基礎：生活の知恵として「食品を扱う前に手を洗う理由は？」で正しいものは？
life_00119,生活の知恵・雑学トリビア,健康・暮らし,2,健康・暮らし|薬,基礎：生活の知恵として「薬を飲むときに大切なのは？」で正しいものは？
life_00120,生活の知恵・雑学トリビア,健康・暮らし,3,健康・暮らし|受診目安,基礎：生活の知恵として「体調が悪いときの自己判断で避けたいことは？」で正しいものは？
life_00121,生活の知恵・雑学トリビア,収納・整理,1,収納・整理|定位置,基礎：生活の知恵として「片付けで最初に有効な考え方は？」で正しいものは？
life_00122,生活の知恵・雑学トリビア,収納・整理,2,収納・整理|書類整理,基礎：生活の知恵として「書類整理で探しやすくするコツは？」で正しいものは？
life_00123,生活の知恵・雑学トリビア,収納・整理,2,収納・整理|服整理,基礎：生活の知恵として「クローゼットの服を減らす判断材料は？」で正しいものは？
life_00124,生活の知恵・雑学トリビア,収納・整理,1,収納・整理|小物収納,基礎：生活の知恵として「小物収納で有効なのは？」で正しいものは？
life_00125,生活の知恵・雑学トリビア,収納・整理,2,収納・整理|防災収納,基礎：生活の知恵として「防災用品の収納で大切なのは？」で正しいものは？
life_00126,生活の知恵・雑学トリビア,収納・整理,2,収納・整理|冷蔵庫整理,基礎：生活の知恵として「冷蔵庫整理で食品ロスを減らす配置は？」で正しいものは？
life_00127,生活の知恵・雑学トリビア,収納・整理,2,収納・整理|玄関収納,基礎：生活の知恵として「玄関を散らかりにくくするコツは？」で正しいものは？
life_00128,生活の知恵・雑学トリビア,収納・整理,1,収納・整理|ケーブル整理,基礎：生活の知恵として「ケーブル類を整理するコツは？」で正しいものは？
life_00129,生活の知恵・雑学トリビア,収納・整理,2,収納・整理|押し入れ,基礎：生活の知恵として「押し入れ収納で湿気対策として有効なのは？」で正しいものは？
life_00130,生活の知恵・雑学トリビア,収納・整理,2,収納・整理|片付け習慣,基礎：生活の知恵として「片付けを続けるコツは？」で正しいものは？
life_00131,生活の知恵・雑学トリビア,雑学・トリビア,1,雑学・トリビア|氷,基礎：生活の知恵として「氷が水に浮く理由として正しいものは？」で正しいものは？
life_00132,生活の知恵・雑学トリビア,雑学・トリビア,2,雑学・トリビア|虹,基礎：生活の知恵として「虹が見える主な理由は？」で正しいものは？
life_00133,生活の知恵・雑学トリビア,雑学・トリビア,2,雑学・トリビア|静電気,基礎：生活の知恵として「乾燥した冬に静電気が起きやすい理由は？」で正しいものは？
life_00134,生活の知恵・雑学トリビア,雑学・トリビア,1,雑学・トリビア|雲,基礎：生活の知恵として「雲が白く見えやすい理由は？」で正しいものは？
life_00135,生活の知恵・雑学トリビア,雑学・トリビア,2,雑学・トリビア|炭酸,基礎：生活の知恵として「炭酸飲料を振ると吹き出しやすい理由は？」で正しいものは？
life_00136,生活の知恵・雑学トリビア,雑学・トリビア,2,雑学・トリビア|磁石,基礎：生活の知恵として「磁石が鉄を引きつける理由に関係するものは？」で正しいものは？
life_00137,生活の知恵・雑学トリビア,雑学・トリビア,1,雑学・トリビア|時間,基礎：生活の知恵として「1日はおよそ何時間？」で正しいものは？
life_00138,生活の知恵・雑学トリビア,雑学・トリビア,2,雑学・トリビア|季節,基礎：生活の知恵として「季節が生まれる主な理由は？」で正しいものは？
life_00139,生活の知恵・雑学トリビア,雑学・トリビア,2,雑学・トリビア|酸味,基礎：生活の知恵として「レモンなどが酸っぱく感じる主な要因は？」で正しいものは？
life_00140,生活の知恵・雑学トリビア,雑学・トリビア,2,雑学・トリビア|熱伝導,基礎：生活の知恵として「金属のスプーンが木の箸より冷たく感じやすい理由は？」で正しいものは？
life_00141,生活の知恵・雑学トリビア,掃除・洗濯,1,掃除・洗濯|重曹,基礎：次のうち「重曹が比較的得意な汚れは？」に最も関係する内容は？
life_00142,生活の知恵・雑学トリビア,掃除・洗濯,2,掃除・洗濯|クエン酸,基礎：次のうち「クエン酸が比較的得意な汚れは？」に最も関係する内容は？
life_00143,生活の知恵・雑学トリビア,掃除・洗濯,3,掃除・洗濯|塩素系漂白剤,基礎：次のうち「塩素系漂白剤を使うときに避けるべきことは？」に最も関係する内容は？
life_00144,生活の知恵・雑学トリビア,掃除・洗濯,2,掃除・洗濯|浴室カビ,基礎：次のうち「浴室のカビ対策で基本になる行動は？」に最も関係する内容は？
life_00145,生活の知恵・雑学トリビア,掃除・洗濯,2,掃除・洗濯|生乾き臭,基礎：次のうち「洗濯物の生乾き臭を減らす基本は？」に最も関係する内容は？
life_00146,生活の知恵・雑学トリビア,掃除・洗濯,2,掃除・洗濯|洗濯槽,基礎：次のうち「洗濯機の洗濯槽汚れ対策として有効なのは？」に最も関係する内容は？
life_00147,生活の知恵・雑学トリビア,掃除・洗濯,1,掃除・洗濯|結露,基礎：次のうち「窓の結露対策で基本になるのは？」に最も関係する内容は？
life_00148,生活の知恵・雑学トリビア,掃除・洗濯,2,掃除・洗濯|電子レンジ掃除,基礎：次のうち「電子レンジの庫内汚れを落としやすくする方法は？」に最も関係する内容は？
life_00149,生活の知恵・雑学トリビア,掃除・洗濯,2,掃除・洗濯|フローリング,基礎：次のうち「フローリング掃除で水拭き後に大切なのは？」に最も関係する内容は？
life_00150,生活の知恵・雑学トリビア,掃除・洗濯,1,掃除・洗濯|掃除順番,基礎：次のうち「掃除の順番として効率が良い考え方は？」に最も関係する内容は？
life_00151,生活の知恵・雑学トリビア,料理・食品保存,1,料理・食品保存|冷蔵庫,基礎：次のうち「冷蔵庫で食品を詰め込みすぎると起きやすい問題は？」に最も関係する内容は？
life_00152,生活の知恵・雑学トリビア,料理・食品保存,2,料理・食品保存|冷凍保存,基礎：次のうち「冷凍保存で味の劣化を減らすコツは？」に最も関係する内容は？
