id,questionSet,category,difficulty,season,grandPrix,topicKey,question,choice1,choice2,choice3,choice4,answer,explanation,sources
gpq_10178,F1レース別出来事・マニア,F1ブレーキ・冷却,5,2025,技術総合,race|2025|技術総合|brake_by_wire,実戦影響：F1の「ブレーキ・バイ・ワイヤ」について正しい説明は？,ブレーキを禁止する規則,リア側制動と回生を協調させる電子制御を含む仕組み,完全にワイヤーだけで止める古典装置,タイヤ交換用工具,1,回生ブレーキとのバランス制御が現代F1で重要です。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10179,F1レース別出来事・マニア,F1ブレーキ・冷却,5,2025,技術総合,race|2025|技術総合|brake_by_wire,マニア向け：F1の「ブレーキ・バイ・ワイヤ」について正しい説明は？,リア側制動と回生を協調させる電子制御を含む仕組み,ブレーキを禁止する規則,完全にワイヤーだけで止める古典装置,タイヤ交換用工具,0,回生ブレーキとのバランス制御が現代F1で重要です。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10180,F1レース別出来事・マニア,F1ブレーキ・冷却,5,2025,技術総合,race|2025|技術総合|brake_duct,構造理解：F1の「ブレーキダクト」について正しい説明は？,燃料を注ぐ穴,ドライバー用の飲料チューブ,無線アンテナ,ブレーキ冷却と周辺空力に関わる開口・通路,3,ブレーキ温度と空力の両立が設計ポイントになります。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10181,F1レース別出来事・マニア,F1ブレーキ・冷却,5,2025,技術総合,race|2025|技術総合|brake_duct,空力連成：F1の「ブレーキダクト」について正しい説明は？,無線アンテナ,燃料を注ぐ穴,ブレーキ冷却と周辺空力に関わる開口・通路,ドライバー用の飲料チューブ,2,ブレーキ温度と空力の両立が設計ポイントになります。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10182,F1レース別出来事・マニア,F1ブレーキ・冷却,5,2025,技術総合,race|2025|技術総合|brake_duct,実戦影響：F1の「ブレーキダクト」について正しい説明は？,ブレーキ冷却と周辺空力に関わる開口・通路,ドライバー用の飲料チューブ,無線アンテナ,燃料を注ぐ穴,0,ブレーキ温度と空力の両立が設計ポイントになります。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10183,F1レース別出来事・マニア,F1ブレーキ・冷却,5,2025,技術総合,race|2025|技術総合|brake_duct,マニア向け：F1の「ブレーキダクト」について正しい説明は？,ドライバー用の飲料チューブ,燃料を注ぐ穴,ブレーキ冷却と周辺空力に関わる開口・通路,無線アンテナ,2,ブレーキ温度と空力の両立が設計ポイントになります。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10184,F1レース別出来事・マニア,F1ブレーキ・冷却,5,2025,技術総合,race|2025|技術総合|carbon_brake,構造理解：F1の「カーボンブレーキ」について正しい説明は？,雨天で必ず使用禁止の装置,高温域で性能を発揮する軽量なブレーキシステム,電波で止める装置,低温だけで最も効く木製ブレーキ,1,温度管理を外すと効きや扱いやすさに影響します。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10185,F1レース別出来事・マニア,F1ブレーキ・冷却,5,2025,技術総合,race|2025|技術総合|carbon_brake,空力連成：F1の「カーボンブレーキ」について正しい説明は？,電波で止める装置,低温だけで最も効く木製ブレーキ,高温域で性能を発揮する軽量なブレーキシステム,雨天で必ず使用禁止の装置,2,温度管理を外すと効きや扱いやすさに影響します。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10186,F1レース別出来事・マニア,F1ブレーキ・冷却,5,2025,技術総合,race|2025|技術総合|carbon_brake,実戦影響：F1の「カーボンブレーキ」について正しい説明は？,雨天で必ず使用禁止の装置,低温だけで最も効く木製ブレーキ,高温域で性能を発揮する軽量なブレーキシステム,電波で止める装置,2,温度管理を外すと効きや扱いやすさに影響します。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10187,F1レース別出来事・マニア,F1ブレーキ・冷却,5,2025,技術総合,race|2025|技術総合|carbon_brake,マニア向け：F1の「カーボンブレーキ」について正しい説明は？,低温だけで最も効く木製ブレーキ,高温域で性能を発揮する軽量なブレーキシステム,雨天で必ず使用禁止の装置,電波で止める装置,1,温度管理を外すと効きや扱いやすさに影響します。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10188,F1レース別出来事・マニア,F1パワーユニット・ERS,5,2025,技術総合,race|2025|技術総合|turbo_lag,構造理解：F1の「ターボラグ低減」について正しい説明は？,タイヤを細くすること,過給応答の遅れを小さくして加速応答を改善すること,給油量を増やすこと,ブレーキを重くすること,1,現代PUでは電動機制御もターボ応答に関係します。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10189,F1レース別出来事・マニア,F1パワーユニット・ERS,5,2025,技術総合,race|2025|技術総合|turbo_lag,空力連成：F1の「ターボラグ低減」について正しい説明は？,給油量を増やすこと,タイヤを細くすること,過給応答の遅れを小さくして加速応答を改善すること,ブレーキを重くすること,2,現代PUでは電動機制御もターボ応答に関係します。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10190,F1レース別出来事・マニア,F1パワーユニット・ERS,5,2025,技術総合,race|2025|技術総合|turbo_lag,実戦影響：F1の「ターボラグ低減」について正しい説明は？,過給応答の遅れを小さくして加速応答を改善すること,ブレーキを重くすること,給油量を増やすこと,タイヤを細くすること,0,現代PUでは電動機制御もターボ応答に関係します。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10191,F1レース別出来事・マニア,F1パワーユニット・ERS,5,2025,技術総合,race|2025|技術総合|turbo_lag,マニア向け：F1の「ターボラグ低減」について正しい説明は？,給油量を増やすこと,過給応答の遅れを小さくして加速応答を改善すること,タイヤを細くすること,ブレーキを重くすること,1,現代PUでは電動機制御もターボ応答に関係します。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10192,F1レース別出来事・マニア,F1パワーユニット・ERS,5,2025,技術総合,race|2025|技術総合|mguk_deploy,構造理解：F1の「MGU-Kデプロイ」について正しい説明は？,ドライバーを交代すること,回生した電気エネルギーを駆動補助として使うこと,リアウイングを外すこと,タイヤ内圧を抜くこと,1,デプロイ配分は予選・決勝の戦略に関わります。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10193,F1レース別出来事・マニア,F1パワーユニット・ERS,5,2025,技術総合,race|2025|技術総合|mguk_deploy,空力連成：F1の「MGU-Kデプロイ」について正しい説明は？,回生した電気エネルギーを駆動補助として使うこと,リアウイングを外すこと,ドライバーを交代すること,タイヤ内圧を抜くこと,0,デプロイ配分は予選・決勝の戦略に関わります。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10194,F1レース別出来事・マニア,F1パワーユニット・ERS,5,2025,技術総合,race|2025|技術総合|mguk_deploy,実戦影響：F1の「MGU-Kデプロイ」について正しい説明は？,ドライバーを交代すること,回生した電気エネルギーを駆動補助として使うこと,リアウイングを外すこと,タイヤ内圧を抜くこと,1,デプロイ配分は予選・決勝の戦略に関わります。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10195,F1レース別出来事・マニア,F1パワーユニット・ERS,5,2025,技術総合,race|2025|技術総合|mguk_deploy,マニア向け：F1の「MGU-Kデプロイ」について正しい説明は？,回生した電気エネルギーを駆動補助として使うこと,タイヤ内圧を抜くこと,ドライバーを交代すること,リアウイングを外すこと,0,デプロイ配分は予選・決勝の戦略に関わります。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10196,F1レース別出来事・マニア,F1パワーユニット・ERS,5,2025,技術総合,race|2025|技術総合|mguh,構造理解：F1の「MGU-H制御」について正しい説明は？,タイヤ交換の速度制御,ヘルメットの冷却だけを行う制御,ターボの回転制御や熱エネルギー回生に関わる制御,青旗表示の制御,2,MGU-Hはターボ応答やエネルギーマネジメントに関わります。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10197,F1レース別出来事・マニア,F1パワーユニット・ERS,5,2025,技術総合,race|2025|技術総合|mguh,空力連成：F1の「MGU-H制御」について正しい説明は？,ターボの回転制御や熱エネルギー回生に関わる制御,ヘルメットの冷却だけを行う制御,青旗表示の制御,タイヤ交換の速度制御,0,MGU-Hはターボ応答やエネルギーマネジメントに関わります。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10198,F1レース別出来事・マニア,F1パワーユニット・ERS,5,2025,技術総合,race|2025|技術総合|mguh,実戦影響：F1の「MGU-H制御」について正しい説明は？,タイヤ交換の速度制御,青旗表示の制御,ヘルメットの冷却だけを行う制御,ターボの回転制御や熱エネルギー回生に関わる制御,3,MGU-Hはターボ応答やエネルギーマネジメントに関わります。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10199,F1レース別出来事・マニア,F1パワーユニット・ERS,5,2025,技術総合,race|2025|技術総合|mguh,マニア向け：F1の「MGU-H制御」について正しい説明は？,タイヤ交換の速度制御,青旗表示の制御,ヘルメットの冷却だけを行う制御,ターボの回転制御や熱エネルギー回生に関わる制御,3,MGU-Hはターボ応答やエネルギーマネジメントに関わります。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10200,F1レース別出来事・マニア,F1空力・サスペンション,5,2025,技術総合,race|2025|技術総合|outwash,構造理解：F1の「アウトウォッシュ」について正しい説明は？,ドライバーが外側を向く姿勢,前輪周辺の乱れた空気を外側へ逃がす空力思想,タイヤを水洗いする作業,燃料を外へ捨てる操作,1,前輪後流の処理はフロアやサイドポッドへの流れに影響します。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10201,F1レース別出来事・マニア,F1空力・サスペンション,5,2025,技術総合,race|2025|技術総合|outwash,空力連成：F1の「アウトウォッシュ」について正しい説明は？,前輪周辺の乱れた空気を外側へ逃がす空力思想,タイヤを水洗いする作業,ドライバーが外側を向く姿勢,燃料を外へ捨てる操作,0,前輪後流の処理はフロアやサイドポッドへの流れに影響します。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10202,F1レース別出来事・マニア,F1空力・サスペンション,5,2025,技術総合,race|2025|技術総合|outwash,実戦影響：F1の「アウトウォッシュ」について正しい説明は？,タイヤを水洗いする作業,燃料を外へ捨てる操作,ドライバーが外側を向く姿勢,前輪周辺の乱れた空気を外側へ逃がす空力思想,3,前輪後流の処理はフロアやサイドポッドへの流れに影響します。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10203,F1レース別出来事・マニア,F1空力・サスペンション,5,2025,技術総合,race|2025|技術総合|outwash,マニア向け：F1の「アウトウォッシュ」について正しい説明は？,ドライバーが外側を向く姿勢,前輪周辺の乱れた空気を外側へ逃がす空力思想,タイヤを水洗いする作業,燃料を外へ捨てる操作,1,前輪後流の処理はフロアやサイドポッドへの流れに影響します。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10204,F1レース別出来事・マニア,F1空力・サスペンション,5,2025,技術総合,race|2025|技術総合|inwash,構造理解：F1の「インウォッシュ」について正しい説明は？,車体内に雨水を入れること,燃料を内側タンクへ戻すこと,空気を内側方向へ誘導する空力思想,タイヤを内側に倒す整備,2,規則や設計思想によって前輪後流の扱いは変化します。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10205,F1レース別出来事・マニア,F1空力・サスペンション,5,2025,技術総合,race|2025|技術総合|inwash,空力連成：F1の「インウォッシュ」について正しい説明は？,空気を内側方向へ誘導する空力思想,燃料を内側タンクへ戻すこと,車体内に雨水を入れること,タイヤを内側に倒す整備,0,規則や設計思想によって前輪後流の扱いは変化します。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10206,F1レース別出来事・マニア,F1空力・サスペンション,5,2025,技術総合,race|2025|技術総合|inwash,実戦影響：F1の「インウォッシュ」について正しい説明は？,空気を内側方向へ誘導する空力思想,燃料を内側タンクへ戻すこと,車体内に雨水を入れること,タイヤを内側に倒す整備,0,規則や設計思想によって前輪後流の扱いは変化します。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10207,F1レース別出来事・マニア,F1空力・サスペンション,5,2025,技術総合,race|2025|技術総合|inwash,マニア向け：F1の「インウォッシュ」について正しい説明は？,タイヤを内側に倒す整備,燃料を内側タンクへ戻すこと,空気を内側方向へ誘導する空力思想,車体内に雨水を入れること,2,規則や設計思想によって前輪後流の扱いは変化します。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10208,F1レース別出来事・マニア,F1空力・サスペンション,5,2025,技術総合,race|2025|技術総合|vortex,構造理解：F1の「ボルテックス」について正しい説明は？,渦流を利用して流れの剥離抑制やシール効果を狙う考え方,ブレーキ液の泡だけ,燃料の香り,無線の雑音,0,渦を使ってフロア端部やディフューザー周辺の流れを管理します。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10209,F1レース別出来事・マニア,F1空力・サスペンション,5,2025,技術総合,race|2025|技術総合|vortex,空力連成：F1の「ボルテックス」について正しい説明は？,ブレーキ液の泡だけ,渦流を利用して流れの剥離抑制やシール効果を狙う考え方,燃料の香り,無線の雑音,1,渦を使ってフロア端部やディフューザー周辺の流れを管理します。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10210,F1レース別出来事・マニア,F1空力・サスペンション,5,2025,技術総合,race|2025|技術総合|vortex,実戦影響：F1の「ボルテックス」について正しい説明は？,ブレーキ液の泡だけ,渦流を利用して流れの剥離抑制やシール効果を狙う考え方,無線の雑音,燃料の香り,1,渦を使ってフロア端部やディフューザー周辺の流れを管理します。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10211,F1レース別出来事・マニア,F1空力・サスペンション,5,2025,技術総合,race|2025|技術総合|vortex,マニア向け：F1の「ボルテックス」について正しい説明は？,ブレーキ液の泡だけ,燃料の香り,渦流を利用して流れの剥離抑制やシール効果を狙う考え方,無線の雑音,2,渦を使ってフロア端部やディフューザー周辺の流れを管理します。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10212,F1レース別出来事・マニア,F1空力・サスペンション,5,2025,技術総合,race|2025|技術総合|floor_edge,構造理解：F1の「フロアエッジ」について正しい説明は？,床下へ入る気流や漏れを管理する重要部位,ドライバーの靴底,ステアリング裏のラベル,燃料タンクの蓋,0,現代F1ではフロアエッジ処理がダウンフォースに大きく関わります。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10213,F1レース別出来事・マニア,F1空力・サスペンション,5,2025,技術総合,race|2025|技術総合|floor_edge,空力連成：F1の「フロアエッジ」について正しい説明は？,燃料タンクの蓋,ドライバーの靴底,ステアリング裏のラベル,床下へ入る気流や漏れを管理する重要部位,3,現代F1ではフロアエッジ処理がダウンフォースに大きく関わります。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10214,F1レース別出来事・マニア,F1空力・サスペンション,5,2025,技術総合,race|2025|技術総合|floor_edge,実戦影響：F1の「フロアエッジ」について正しい説明は？,ドライバーの靴底,燃料タンクの蓋,床下へ入る気流や漏れを管理する重要部位,ステアリング裏のラベル,2,現代F1ではフロアエッジ処理がダウンフォースに大きく関わります。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10215,F1レース別出来事・マニア,F1空力・サスペンション,5,2025,技術総合,race|2025|技術総合|floor_edge,マニア向け：F1の「フロアエッジ」について正しい説明は？,ドライバーの靴底,床下へ入る気流や漏れを管理する重要部位,ステアリング裏のラベル,燃料タンクの蓋,1,現代F1ではフロアエッジ処理がダウンフォースに大きく関わります。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10216,F1レース別出来事・マニア,F1空力・サスペンション,5,2025,技術総合,race|2025|技術総合|diffuser_stall,構造理解：F1の「ディフューザー失速」について正しい説明は？,ドライバーが無線を忘れる状態,燃料ポンプが明るく光る状態,タイヤが新品になる状態,車高や流量条件でディフューザーが狙い通り機能しなくなる状態,3,床下空力は車高・ピッチ・ヨーに敏感です。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10217,F1レース別出来事・マニア,F1空力・サスペンション,5,2025,技術総合,race|2025|技術総合|diffuser_stall,空力連成：F1の「ディフューザー失速」について正しい説明は？,ドライバーが無線を忘れる状態,タイヤが新品になる状態,車高や流量条件でディフューザーが狙い通り機能しなくなる状態,燃料ポンプが明るく光る状態,2,床下空力は車高・ピッチ・ヨーに敏感です。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10218,F1レース別出来事・マニア,F1空力・サスペンション,5,2025,技術総合,race|2025|技術総合|diffuser_stall,実戦影響：F1の「ディフューザー失速」について正しい説明は？,車高や流量条件でディフューザーが狙い通り機能しなくなる状態,ドライバーが無線を忘れる状態,タイヤが新品になる状態,燃料ポンプが明るく光る状態,0,床下空力は車高・ピッチ・ヨーに敏感です。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10219,F1レース別出来事・マニア,F1空力・サスペンション,5,2025,技術総合,race|2025|技術総合|diffuser_stall,マニア向け：F1の「ディフューザー失速」について正しい説明は？,タイヤが新品になる状態,ドライバーが無線を忘れる状態,燃料ポンプが明るく光る状態,車高や流量条件でディフューザーが狙い通り機能しなくなる状態,3,床下空力は車高・ピッチ・ヨーに敏感です。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10220,F1レース別出来事・マニア,F1タイヤ・戦略,5,2025,技術総合,race|2025|技術総合|tyre_warmup,構造理解：F1の「タイヤウォームアップ」について正しい説明は？,ヘルメットを磨く作業,タイヤを冷凍する作業,燃料を温めるだけの作業,作動温度域にタイヤを入れてグリップを得ること,3,アウトラップや予選準備で重要になります。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10221,F1レース別出来事・マニア,F1タイヤ・戦略,5,2025,技術総合,race|2025|技術総合|tyre_warmup,空力連成：F1の「タイヤウォームアップ」について正しい説明は？,作動温度域にタイヤを入れてグリップを得ること,タイヤを冷凍する作業,燃料を温めるだけの作業,ヘルメットを磨く作業,0,アウトラップや予選準備で重要になります。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10222,F1レース別出来事・マニア,F1タイヤ・戦略,5,2025,技術総合,race|2025|技術総合|tyre_warmup,実戦影響：F1の「タイヤウォームアップ」について正しい説明は？,ヘルメットを磨く作業,タイヤを冷凍する作業,燃料を温めるだけの作業,作動温度域にタイヤを入れてグリップを得ること,3,アウトラップや予選準備で重要になります。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10223,F1レース別出来事・マニア,F1タイヤ・戦略,5,2025,技術総合,race|2025|技術総合|tyre_warmup,マニア向け：F1の「タイヤウォームアップ」について正しい説明は？,燃料を温めるだけの作業,タイヤを冷凍する作業,作動温度域にタイヤを入れてグリップを得ること,ヘルメットを磨く作業,2,アウトラップや予選準備で重要になります。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10224,F1レース別出来事・マニア,F1タイヤ・戦略,5,2025,技術総合,race|2025|技術総合|undercut,構造理解：F1の「アンダーカット成立条件」について正しい説明は？,ピットが存在しないこと,古いタイヤが必ず速いこと,順位を抽選で決めること,新品タイヤの速さがピットロスやアウトラップ差を上回ること,3,トラックポジションとタイヤ温度、渋滞状況が影響します。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
gpq_10225,F1レース別出来事・マニア,F1タイヤ・戦略,5,2025,技術総合,race|2025|技術総合|undercut,空力連成：F1の「アンダーカット成立条件」について正しい説明は？,古いタイヤが必ず速いこと,新品タイヤの速さがピットロスやアウトラップ差を上回ること,順位を抽選で決めること,ピットが存在しないこと,1,トラックポジションとタイヤ温度、渋滞状況が影響します。,FIA Formula One Technical Regulations 2025 - https://www.fia.com/sites/default/files/documents/fia_2025_formula_1_technical_regulations_-_issue_03_-_2025-04-07.pdf | FIA Formula One Sporting Regulations - https://www.fia.com/regulation/category/110
